1,-132,10
2,-144,10
3,-122,63.843
4,-141,75.2344
5,-167,94.2538
6,-139,188.133
7,-111,19.481
8,-235,67.0939
9,-116,166.259
10,-138,230.331
11,-153,303.101
12,-90,320.034
13,-280,242.224
14,-146,408.254
15,-219,855.58
16,-353,2952.9
17,-140,6340.71
18,-389,6375.51
19,-151,10871.3
20,-316,7147.4
21,-173,10686.9
22,-245,13937
23,-362,52659.3
24,-1108,45548
25,-391,48412.2
26,-2741,212576
27,-1602,506196
28,-2259,744814
29,-2158,3016880
30,-1160,4329520
31,-1537,1618060
32,-3814,1341220
33,-711,1056670
34,-585,1995100
35,-494,849538
36,-121,1314850
37,-245,5471330
38,-946,1009050
39,-437,491333
40,-160,813872
41,-642,1183980
42,-102,1082200
43,-421,5703200
44,-284,522606
45,-1336,553668
46,-243,4100760
47,-1591,288120
48,-194,253755
49,-291,325478
50,-469,206509
51,-235,324611
52,-415,112776
53,-658,1240270
54,-492,96590.1
55,-234,2118560
56,-266,2081250
57,-175,699384
58,-178,813979
59,-133,60685.8
60,-176,38508.7
61,-138,76004.1
62,-120,802909
63,-122,594174
64,-132,727817
65,-156,417046
66,-121,75732.4
67,-31,1317970
68,-78,48312.5
69,-266,527283
70,-68,528372
71,-55,590816
72,-80,548720
73,-281,52427.4
74,-87,52823.1
75,-267,58399.8
76,26,371862
77,-27,709963
78,-133,204638
79,-26,28886.4
80,-56,32409
81,-16,25673
82,34,41827
83,-107,38308.3
84,-45,20398.5
85,-43,38234.8
86,-78,19525.5
87,-68,312018
88,13,182988
89,-70,29129.6
90,-60,363811
91,-88,25981.3
92,-11,212789
93,74,416092
94,-65,31932.2
95,-55,18876.1
96,48,178893
97,-60,16828
98,-83,18098
99,-70,11199.6
100,-55,18737.3
101,28,176555
102,37,381238
103,-2,24135.2
104,-8,28213.9
105,-35,141281
106,78,19376.2
107,15,163798
108,-112,161216
109,-148,157548
110,-70,30976.7
111,-30,27358
112,-30,25458.4
113,-31,19784.8
114,-91,128353
115,-47,18304.1
116,-74,9900.41
117,-40,234389
118,-85,8780.53
119,-70,9999.26
120,-308,11496.8
121,-100,15856.2
122,-91,38181.6
123,-81,13168.5
124,-65,97283.2
125,-46,12053.1
126,-21,81882.2
127,-315,239167
128,-95,6897.83
129,-152,88016.7
130,-100,80618.3
131,-100,6797.99
132,-242,71800.3
133,-85,15168
134,-586,56196.7
135,-103,7778.44
136,-106,4790.3
137,-103,6854.47
138,-271,4822.31
139,-285,49657.3
140,-110,44099
141,-102,40998.8
142,-111,3730.37
143,-105,2970.47
144,-333,3377.97
145,-111,3427.09
146,-111,71000.1
147,-201,2951.33
148,-127,3446.08
149,-125,37313.7
150,-93,36817.8
151,-111,25772.6
152,-125,2532.65
153,-92,22900.1
154,-128,21437.5
155,-217,26123.6
156,-109,2691.77
157,-108,1813.87
158,-102,2036.91
159,-115,35451.4
160,-119,3741.13
161,-89,36858.5
162,-97,21881.6
163,-157,23263.9
164,-157,17999.9
165,-111,2157.28
166,-134,34638.6
167,-106,15088.8
168,-119,25048.8
169,-110,9501.35
170,-115,21621
171,-97,1485.16
172,-116,1082.35
173,-101,18243.5
174,-99,837.065
175,-98,1442.8
176,-90,1267.25
177,-87,1184.6
178,-98,1112.88
179,-108,12736.6
180,-95,1782.73
181,-87,1115.8
182,-55,9842.67
183,-75,18826.8
184,-103,18003.2
185,-153,3884.31
186,-97,1107.44
187,-102,8171.75
188,-101,8510.3
189,-95,889.766
190,-91,15573.5
191,-97,6899.67
192,-37,42276.2
193,-90,976.218
194,-87,6060.28
195,-93,655.513
196,-87,13023.1
197,-89,11597.6
198,-99,996.102
199,-79,7395.94
200,-86,6711.74
201,-96,662.607
202,-98,12171.9
203,-98,6272.59
204,-95,6367.62
205,-186,6854.59
206,-97,10673.4
207,-26,10729.5
208,-59,646.351
209,-106,5525.53
210,-293,4040.94
211,-87,911.228
212,-77,5925.28
213,-70,540.055
214,68,4143.22
215,-91,16913.9
216,-77,906.823
217,-243,7668.4
218,-100,4161.85
219,-35,4025.3
220,-48,513.813
221,-87,3612.62
222,-94,4106.73
223,-90,4023.46
224,-95,419.717
225,-91,8876.86
226,-93,647.001
227,-143,569.081
228,19,705.824
229,-191,537.304
230,-60,567.404
231,-89,5484.6
232,-60,3380
233,-73,292.3
234,-87,466.33
235,-93,7207.61
236,-98,7081.97
237,-92,9111.7
238,-91,313.018
239,-300,1948.47
240,-67,304.339
241,-60,302.514
242,-72,1997.42
243,-87,2233.72
244,-84,4510.89
245,-107,3053.59
246,-92,2402.42
247,-133,5440.81
248,-77,239.894
249,-103,1829.04
250,-61,430.665
251,-92,272.091
252,-93,4705.92
253,-104,20848.3
254,-67,6827.39
255,37,3329.46
256,-82,4127.94
257,-217,3392.2
258,-169,2596.04
259,-91,237.663
260,-86,1218.41
261,-82,240.129
262,-97,203.813
263,-92,2892.63
264,49,176.5
265,-60,241.362
266,-57,321.5
267,-97,2512.14
268,-127,802.624
269,-123,1050.54
270,-11,203.805
271,-47,2085.15
272,-75,142.856
273,-265,192.503
274,-172,209.966
275,-76,1055.5
276,-86,119.661
277,-71,183.976
278,-81,812.431
279,-45,213.239
280,4,1870.24
281,-70,1863.1
282,-65,1028.32
283,-86,114.58
284,-76,1121.49
285,-95,1602.45
286,-86,98.75
287,-81,937.398
288,-81,1528.98
289,-296,838.023
290,-87,1299.8
291,-30,1455.1
292,-13,644.202
293,-70,117.524
294,-71,112.189
295,158,2405.55
296,-281,1014.59
297,-21,1062.39
298,-97,971.991
299,-134,562.634
300,26,17660.5
301,-25,442.52
302,-75,741.18
303,-176,55.2265
304,-98,67.771
305,-65,791.405
306,13,719.086
307,2,414.597
308,-106,55.4221
309,-25,312.684
310,-121,334.52
311,-82,377.794
312,-29,49.7566
313,-146,430.076
314,-87,529.072
315,-86,298.632
316,-107,37.1243
317,-15,456.479
318,-71,254.978
319,-71,39.277
320,-82,39.9912
321,-80,61.5852
322,3,555.159
323,-125,539.757
324,-101,356.668
325,-88,36.1912
326,-80,360.42
327,10,188.925
328,-60,189.386
329,-70,342.914
330,-56,36.5007
331,-123,432.411
332,110,37.4074
333,58,51.7474
334,-22,370.782
335,-98,558.484
336,-51,596.968
337,-60,296.218
338,-65,305.404
339,36,152.876
340,8,154.145
341,-28,134.257
342,134,255.069
343,-60,35.0476
344,-65,31.8405
345,15,225.177
346,-16,26.4036
347,-20,38.8692
348,276,306.662
349,115,130.377
350,5,196.954
351,-42,25.239
352,-42,128.019
353,6,126.856
354,40,31.2102
355,-60,115.717
356,-60,26.8813
357,-60,105.3
358,44,194.119
359,-36,27.2946
360,-25,26.3982
361,-75,23.7822
362,-60,208.002
363,-48,113.343
364,-65,204.129
365,-70,173.688
366,19,117.111
367,14,17.5295
368,-70,23.595
369,-55,19.3664
370,-3,105.784
371,33,175.726
372,-60,204.68
373,52,308.691
374,-35,31.7788
375,-75,181.135
376,-37,89.6787
377,-55,108.136
378,-60,109.357
379,-20,192.462
380,-60,246.42
381,-65,33.8626
382,28,100.632
383,-82,23.0708
384,-60,181.983
385,-66,94.8675
386,19,23.0005
387,40,104.246
388,-134,449.495
389,5,23.2104
390,-96,189.654
391,-162,23.6507
392,-30,25.9354
393,-93,99.2414
394,-77,87.0164
395,-70,100.152
396,-135,23.3722
397,-30,24.4563
398,88,171.846
399,35,82.3813
400,-161,18.5622
401,-55,166.672
402,-75,23.08
403,-60,140.066
404,-51,27.8323
405,-68,88.2932
406,-30,148.921
407,-70,93.4175
408,-10,17.2053
409,-30,129.89
410,15,299.78
411,93,78.5649
412,-72,19.9417
